Country Name,Country Code,Series Name,Series Code,2015 [YR2015],2016 [YR2016]
Bulgaria,BGR,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,9.3,..
Bulgaria,BGR,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,10.4,..
Bulgaria,BGR,Number of infant deaths,SH.DTH.IMRT,557,..
Bulgaria,BGR,Number of neonatal deaths,SH.DTH.NMRT,335,..
Bulgaria,BGR,Number of under-five deaths,SH.DTH.MORT,634,..
Bulgaria,BGR,"Population, total",SP.POP.TOTL,7177991,7126000
Bulgaria,BGR,Rural population,SP.RUR.TOTL,1870010,1834000
Bulgaria,BGR,Urban population,SP.URB.TOTL,5307981,5292000
Bulgaria,BGR,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,..,..
Burkina Faso,BFA,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..,..
Burkina Faso,BFA,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..,..
Burkina Faso,BFA,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,60.9,..
Burkina Faso,BFA,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,88.6,..
Burkina Faso,BFA,Number of infant deaths,SH.DTH.IMRT,41810,..
Burkina Faso,BFA,Number of neonatal deaths,SH.DTH.NMRT,18346,..
Burkina Faso,BFA,Number of under-five deaths,SH.DTH.MORT,60477,..
Burkina Faso,BFA,"Population, total",SP.POP.TOTL,18105570,18634000
Burkina Faso,BFA,Rural population,SP.RUR.TOTL,12699428,12915000
Burkina Faso,BFA,Urban population,SP.URB.TOTL,5406142,5718000
Burkina Faso,BFA,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,..,..
Burundi,BDI,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..,..
Burundi,BDI,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..,..
Burundi,BDI,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,54.1,..
Burundi,BDI,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,81.7,..
Burundi,BDI,Number of infant deaths,SH.DTH.IMRT,24956,..
Burundi,BDI,Number of neonatal deaths,SH.DTH.NMRT,13236,..
Burundi,BDI,Number of under-five deaths,SH.DTH.MORT,36970,..
Burundi,BDI,"Population, total",SP.POP.TOTL,11178921,11553000
Burundi,BDI,Rural population,SP.RUR.TOTL,9831078,10125000
Burundi,BDI,Urban population,SP.URB.TOTL,1347843,1428000
Burundi,BDI,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,..,..
Cabo Verde,CPV,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..,..
Cabo Verde,CPV,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..,..
Cabo Verde,CPV,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,20.7,..
Cabo Verde,CPV,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,24.5,..
Cabo Verde,CPV,Number of infant deaths,SH.DTH.IMRT,226,..
Cabo Verde,CPV,Number of neonatal deaths,SH.DTH.NMRT,133,..
Cabo Verde,CPV,Number of under-five deaths,SH.DTH.MORT,267,..
Cabo Verde,CPV,"Population, total",SP.POP.TOTL,520502,527000
Cabo Verde,CPV,Rural population,SP.RUR.TOTL,179438,178000
Cabo Verde,CPV,Urban population,SP.URB.TOTL,341064,349000
Cabo Verde,CPV,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,..,..
Cambodia,KHM,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..,..
Cambodia,KHM,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..,..
Cambodia,KHM,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,24.6,..
Cambodia,KHM,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,28.7,..
Cambodia,KHM,Number of infant deaths,SH.DTH.IMRT,8759,..
Cambodia,KHM,Number of neonatal deaths,SH.DTH.NMRT,5282,..
Cambodia,KHM,Number of under-five deaths,SH.DTH.MORT,10257,..
Cambodia,KHM,"Population, total",SP.POP.TOTL,15577899,15827000
Cambodia,KHM,Rural population,SP.RUR.TOTL,12349691,12512000
Cambodia,KHM,Urban population,SP.URB.TOTL,3228208,3315000
Cambodia,KHM,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,..,..
Cameroon,CMR,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..,..
Cameroon,CMR,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..,..
Cameroon,CMR,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,57.1,..
Cameroon,CMR,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,87.9,..
Cameroon,CMR,Number of infant deaths,SH.DTH.IMRT,46762,..
Cameroon,CMR,Number of neonatal deaths,SH.DTH.NMRT,21071,..
Cameroon,CMR,Number of under-five deaths,SH.DTH.MORT,71348,..
Cameroon,CMR,"Population, total",SP.POP.TOTL,23344179,23924000
Cameroon,CMR,Rural population,SP.RUR.TOTL,10649381,10781000
Cameroon,CMR,Urban population,SP.URB.TOTL,12694798,13144000
Cameroon,CMR,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,..,..
Canada,CAN,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..,..
Canada,CAN,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..,..
Canada,CAN,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,4.3,..
Canada,CAN,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,4.9,..
Canada,CAN,Number of infant deaths,SH.DTH.IMRT,1587,..
Canada,CAN,Number of neonatal deaths,SH.DTH.NMRT,1181,..
Canada,CAN,Number of under-five deaths,SH.DTH.MORT,1824,..
Canada,CAN,"Population, total",SP.POP.TOTL,35851774,36185000
Canada,CAN,Rural population,SP.RUR.TOTL,6514984,6511000
Canada,CAN,Urban population,SP.URB.TOTL,29336790,29674000
Canada,CAN,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,..,..
Caribbean small states,CSS,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..,..
Caribbean small states,CSS,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..,..
Caribbean small states,CSS,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,16.7678741569197,..
Caribbean small states,CSS,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,19.5649594467686,..
Caribbean small states,CSS,Number of infant deaths,SH.DTH.IMRT,..,..
Caribbean small states,CSS,Number of neonatal deaths,SH.DTH.NMRT,..,..
Caribbean small states,CSS,Number of under-five deaths,SH.DTH.MORT,..,..
Caribbean small states,CSS,"Population, total",SP.POP.TOTL,7048966,7090000
Caribbean small states,CSS,Rural population,SP.RUR.TOTL,4076219,4091000
Caribbean small states,CSS,Urban population,SP.URB.TOTL,2972747,2999000
Caribbean small states,CSS,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,..,..
Cayman Islands,CYM,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..,..
Cayman Islands,CYM,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..,..
Cayman Islands,CYM,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,..,..
Cayman Islands,CYM,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,..,..
Cayman Islands,CYM,Number of infant deaths,SH.DTH.IMRT,..,..
Cayman Islands,CYM,Number of neonatal deaths,SH.DTH.NMRT,..,..
Cayman Islands,CYM,Number of under-five deaths,SH.DTH.MORT,..,..
Cayman Islands,CYM,"Population, total",SP.POP.TOTL,59967,61000
Cayman Islands,CYM,Rural population,SP.RUR.TOTL,0,0
Cayman Islands,CYM,Urban population,SP.URB.TOTL,59967,61000
Cayman Islands,CYM,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,..,..
Central African Republic,CAF,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..,..
Central African Republic,CAF,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..,..
Central African Republic,CAF,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,91.5,..
Central African Republic,CAF,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,130.1,..
Central African Republic,CAF,Number of infant deaths,SH.DTH.IMRT,14981,..
Central African Republic,CAF,Number of neonatal deaths,SH.DTH.NMRT,6993,..
Central African Republic,CAF,Number of under-five deaths,SH.DTH.MORT,21029,..
Central African Republic,CAF,"Population, total",SP.POP.TOTL,4900274,4998000
Central African Republic,CAF,Rural population,SP.RUR.TOTL,2938351,2983000
Central African Republic,CAF,Urban population,SP.URB.TOTL,1961923,2016000
Central African Republic,CAF,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,..,..
Central Europe and the Baltics,CEB,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..,..
Central Europe and the Baltics,CEB,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..,..
Central Europe and the Baltics,CEB,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,5.59755393329733,..
Central Europe and the Baltics,CEB,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,6.50854763434545,..
Central Europe and the Baltics,CEB,Number of infant deaths,SH.DTH.IMRT,..,..
Central Europe and the Baltics,CEB,Number of neonatal deaths,SH.DTH.NMRT,..,..
Central Europe and the Baltics,CEB,Number of under-five deaths,SH.DTH.MORT,..,..
Central Europe and the Baltics,CEB,"Population, total",SP.POP.TOTL,103318638,103040000
Central Europe and the Baltics,CEB,Rural population,SP.RUR.TOTL,38893733,38684000
Central Europe and the Baltics,CEB,Urban population,SP.URB.TOTL,64424905,64355000
Central Europe and the Baltics,CEB,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,..,..
Chad,TCD,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..,..
Chad,TCD,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..,..
Chad,TCD,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,85,..
Chad,TCD,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,138.7,..
Chad,TCD,Number of infant deaths,SH.DTH.IMRT,51335,..
Chad,TCD,Number of neonatal deaths,SH.DTH.NMRT,23789,..
Chad,TCD,Number of under-five deaths,SH.DTH.MORT,82728,..
Chad,TCD,"Population, total",SP.POP.TOTL,14037472,14497000
Chad,TCD,Rural population,SP.RUR.TOTL,10883112,11218000
Chad,TCD,Urban population,SP.URB.TOTL,3154360,3279000
Chad,TCD,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,..,..
Channel Islands,CHI,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..,..
Channel Islands,CHI,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..,..
Channel Islands,CHI,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,..,..
Channel Islands,CHI,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,..,..
Channel Islands,CHI,Number of infant deaths,SH.DTH.IMRT,..,..
Channel Islands,CHI,Number of neonatal deaths,SH.DTH.NMRT,..,..
Channel Islands,CHI,Number of under-five deaths,SH.DTH.MORT,..,..
Channel Islands,CHI,"Population, total",SP.POP.TOTL,163692,164000
Channel Islands,CHI,Rural population,SP.RUR.TOTL,112186,113000
Channel Islands,CHI,Urban population,SP.URB.TOTL,51506,52000
Channel Islands,CHI,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,..,..
Chile,CHL,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..,..
Chile,CHL,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..,..
Chile,CHL,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,7,..
Chile,CHL,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,8.1,..
Chile,CHL,Number of infant deaths,SH.DTH.IMRT,1636,..
Chile,CHL,Number of neonatal deaths,SH.DTH.NMRT,1144,..
Chile,CHL,Number of under-five deaths,SH.DTH.MORT,1896,..
Chile,CHL,"Population, total",SP.POP.TOTL,17948141,18132000
Chile,CHL,Rural population,SP.RUR.TOTL,1879170,1868000
Chile,CHL,Urban population,SP.URB.TOTL,16068971,16264000
Chile,CHL,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,..,..
China,CHN,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..,..
China,CHN,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..,..
China,CHN,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,9.2,..
China,CHN,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,10.7,..
China,CHN,Number of infant deaths,SH.DTH.IMRT,156450,..
China,CHN,Number of neonatal deaths,SH.DTH.NMRT,93435,..
China,CHN,Number of under-five deaths,SH.DTH.MORT,181574,..
China,CHN,"Population, total",SP.POP.TOTL,1371220000,1377507000
China,CHN,Rural population,SP.RUR.TOTL,608629709,595386000
China,CHN,Urban population,SP.URB.TOTL,762590291,782121000
China,CHN,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,..,..
Colombia,COL,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..,..
Colombia,COL,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..,..
Colombia,COL,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,13.6,..
Colombia,COL,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,15.9,..
Colombia,COL,Number of infant deaths,SH.DTH.IMRT,10183,..
Colombia,COL,Number of neonatal deaths,SH.DTH.NMRT,6356,..
Colombia,COL,Number of under-five deaths,SH.DTH.MORT,11934,..
Colombia,COL,"Population, total",SP.POP.TOTL,48228704,48654000
Colombia,COL,Rural population,SP.RUR.TOTL,11364612,11333000
Colombia,COL,Urban population,SP.URB.TOTL,36864092,37322000
Colombia,COL,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,..,..
Comoros,COM,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..,..
Comoros,COM,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..,..
Comoros,COM,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,55.1,..
Comoros,COM,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,73.5,..
Comoros,COM,Number of infant deaths,SH.DTH.IMRT,1433,..
Comoros,COM,Number of neonatal deaths,SH.DTH.NMRT,889,..
Comoros,COM,Number of under-five deaths,SH.DTH.MORT,1897,..
Comoros,COM,"Population, total",SP.POP.TOTL,788474,807000
Comoros,COM,Rural population,SP.RUR.TOTL,565367,578000
Comoros,COM,Urban population,SP.URB.TOTL,223107,229000
Comoros,COM,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,..,..
"Congo, Dem. Rep.",ZAR,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..,..
"Congo, Dem. Rep.",ZAR,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..,..
"Congo, Dem. Rep.",ZAR,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,74.5,..
"Congo, Dem. Rep.",ZAR,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,98.3,..
"Congo, Dem. Rep.",ZAR,Number of infant deaths,SH.DTH.IMRT,233339,..
"Congo, Dem. Rep.",ZAR,Number of neonatal deaths,SH.DTH.NMRT,94252,..
"Congo, Dem. Rep.",ZAR,Number of under-five deaths,SH.DTH.MORT,304558,..
"Congo, Dem. Rep.",ZAR,"Population, total",SP.POP.TOTL,77266814,79723000
"Congo, Dem. Rep.",ZAR,Rural population,SP.RUR.TOTL,44433054,45430000
"Congo, Dem. Rep.",ZAR,Urban population,SP.URB.TOTL,32833760,34293000
"Congo, Dem. Rep.",ZAR,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,..,..
"Congo, Rep.",COG,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..,..
"Congo, Rep.",COG,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..,..
"Congo, Rep.",COG,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,33.2,..
"Congo, Rep.",COG,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,45,..
"Congo, Rep.",COG,Number of infant deaths,SH.DTH.IMRT,5426,..
"Congo, Rep.",COG,Number of neonatal deaths,SH.DTH.NMRT,2948,..
"Congo, Rep.",COG,Number of under-five deaths,SH.DTH.MORT,7269,..
"Congo, Rep.",COG,"Population, total",SP.POP.TOTL,4620330,4741000
"Congo, Rep.",COG,Rural population,SP.RUR.TOTL,1599558,1622000
"Congo, Rep.",COG,Urban population,SP.URB.TOTL,3020772,3119000
"Congo, Rep.",COG,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,..,..
Costa Rica,CRI,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..,..
Costa Rica,CRI,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..,..
Costa Rica,CRI,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,8.5,..
Costa Rica,CRI,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,9.7,..
Costa Rica,CRI,Number of infant deaths,SH.DTH.IMRT,577,..
Costa Rica,CRI,Number of neonatal deaths,SH.DTH.NMRT,421,..
Costa Rica,CRI,Number of under-five deaths,SH.DTH.MORT,663,..
Costa Rica,CRI,"Population, total",SP.POP.TOTL,4807850,4857000
Costa Rica,CRI,Rural population,SP.RUR.TOTL,1114412,1084000
Costa Rica,CRI,Urban population,SP.URB.TOTL,3693438,3773000
Costa Rica,CRI,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,..,..
Cote d'Ivoire,CIV,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..,..
Cote d'Ivoire,CIV,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..,..
Cote d'Ivoire,CIV,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,66.6,..
Cote d'Ivoire,CIV,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,92.6,..
Cote d'Ivoire,CIV,Number of infant deaths,SH.DTH.IMRT,54998,..
Cote d'Ivoire,CIV,Number of neonatal deaths,SH.DTH.NMRT,31467,..
Cote d'Ivoire,CIV,Number of under-five deaths,SH.DTH.MORT,75393,..
Cote d'Ivoire,CIV,"Population, total",SP.POP.TOTL,22701556,23254000
Cote d'Ivoire,CIV,Rural population,SP.RUR.TOTL,10401853,10495000
Cote d'Ivoire,CIV,Urban population,SP.URB.TOTL,12299703,12759000
Cote d'Ivoire,CIV,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,..,..
Croatia,HRV,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..,..
Croatia,HRV,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..,..
Croatia,HRV,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,3.6,..
Croatia,HRV,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,4.3,..
Croatia,HRV,Number of infant deaths,SH.DTH.IMRT,135,..
Croatia,HRV,Number of neonatal deaths,SH.DTH.NMRT,98,..
Croatia,HRV,Number of under-five deaths,SH.DTH.MORT,165,..
Croatia,HRV,"Population, total",SP.POP.TOTL,4224404,4209000
Croatia,HRV,Rural population,SP.RUR.TOTL,1733526,1714000
Croatia,HRV,Urban population,SP.URB.TOTL,2490878,2495000
Croatia,HRV,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,..,..
Cuba,CUB,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..,..
Cuba,CUB,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..,..
Cuba,CUB,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,4,..
Cuba,CUB,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,5.5,..
Cuba,CUB,Number of infant deaths,SH.DTH.IMRT,469,..
Cuba,CUB,Number of neonatal deaths,SH.DTH.NMRT,270,..
Cuba,CUB,Number of under-five deaths,SH.DTH.MORT,647,..
Cuba,CUB,"Population, total",SP.POP.TOTL,11389562,11393000
Cuba,CUB,Rural population,SP.RUR.TOTL,2611171,2599000
Cuba,CUB,Urban population,SP.URB.TOTL,8778391,8793000
Cuba,CUB,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,..,..
Curacao,CUW,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..,..
Curacao,CUW,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..,..
Curacao,CUW,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,..,..
Curacao,CUW,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,..,..
Curacao,CUW,Number of infant deaths,SH.DTH.IMRT,..,..
Curacao,CUW,Number of neonatal deaths,SH.DTH.NMRT,..,..
Curacao,CUW,Number of under-five deaths,SH.DTH.MORT,..,..
Curacao,CUW,"Population, total",SP.POP.TOTL,158040,159000
Curacao,CUW,Rural population,SP.RUR.TOTL,16861,17000
Curacao,CUW,Urban population,SP.URB.TOTL,141179,142000
Curacao,CUW,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,..,..
Cyprus,CYP,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..,..
Cyprus,CYP,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..,..
Cyprus,CYP,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,2.5,..
Cyprus,CYP,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,2.7,..
Cyprus,CYP,Number of infant deaths,SH.DTH.IMRT,32,..
Cyprus,CYP,Number of neonatal deaths,SH.DTH.NMRT,19,..
Cyprus,CYP,Number of under-five deaths,SH.DTH.MORT,35,..
Cyprus,CYP,"Population, total",SP.POP.TOTL,1165300,1177000
Cyprus,CYP,Rural population,SP.RUR.TOTL,385470,390000
Cyprus,CYP,Urban population,SP.URB.TOTL,779830,786000
Cyprus,CYP,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,..,..
Czech Republic,CZE,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..,..
Czech Republic,CZE,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..,..
Czech Republic,CZE,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,2.8,..
Czech Republic,CZE,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,3.4,..
Czech Republic,CZE,Number of infant deaths,SH.DTH.IMRT,262,..
Czech Republic,CZE,Number of neonatal deaths,SH.DTH.NMRT,168,..
Czech Republic,CZE,Number of under-five deaths,SH.DTH.MORT,328,..
